Hotel Name,Review
"Hotel EMC2, Autograph Collection","Would definitely consider again! Beautiful building Aesthetics and design was amazing, staff was extremely helpful and friendly, hotel was accommodating Air conditioning in the room was definitely lacking, hopefully is just a temporary issue because it was truly the only downside. I think it was cooler outside than it was in the hotel room"
"Hotel EMC2, Autograph Collection",Perfect Everything was perfect from check in to check out! N/A
"Hotel EMC2, Autograph Collection","Perfect Everything A leading rhetorical question, nothing was disliked about this hotel."
"Hotel EMC2, Autograph Collection",Great vacation for me and my spouse this hotel gave us the relaxation we needed and was looking for I love everything about this property the location was great Nothing
Homewood Suites by Hilton Chicago-Downtown,"Good value for money Location is perfect, in the heart of Chicago. Staff were also very friendly and accepted some deliveries on my behalf which was great. The room was not as modernised as expected but was spacious and generally okay."
Homewood Suites by Hilton Chicago-Downtown,"Very Good The staff was excellent.
The breakfast was very good. Old. Building needs better and updated maintenance."
Homewood Suites by Hilton Chicago-Downtown,"Comfortable, good staff, good location. Small space. Breakfast was good. Staff was pleasant and helpful. Room was small but fine. Kitchen not stocked beyond plates/cups/bowls and some utensils."
Homewood Suites by Hilton Chicago-Downtown,Very comfortable hotel in a great location. The room was clean and comfortable. The breakfast was excellent. Staff didn't restock in room coffee
Homewood Suites by Hilton Chicago-Downtown,"I was completing in the Chicago Marathon, really enjoyable trip, hotel in great location. Would definitely revisit and w Location, nice room, good size, comfortable bed. Friendly staff, good breakfast.
Early breakfast on marathon day for runners. Waiting for the elevator.
Expensive"
Homewood Suites by Hilton Chicago-Downtown,"Wonderful Centre of everything. Easy walk to where we needed to go. Gym facilities and a swimming pool Eggs taste
7"
Homewood Suites by Hilton Chicago-Downtown,"Great stay Location, kitchen. Breakfast can be improved with more healthier options"
Homewood Suites by Hilton Chicago-Downtown,"Overall, we enjoyed our stay. Fixing/updating shower would have made it beyond excellent. Decent breakfast with the kindest and the most caring staff on the team. Water pressure in our shower was weak due to splitting water flow between faucet and shower when switching to the shower mode."
Homewood Suites by Hilton Chicago-Downtown,Very relaxing The spacious area and the helpfulness of the breakfast staff.
Homewood Suites by Hilton Chicago-Downtown,"Good location and helpful staff Perfect location to access Magnificent Mile, Navy Pier and lake shore blvd. Staff were very helpful."
The Drake Hotel,It was good! Loved it and will be back The elegance and beauty The cost!
The Drake Hotel,Wonderful Vintage close to the city for my daughter birthday
The Drake Hotel,"I’ll be back; for sure. Elegant
Friendly for my service dog
Staff was fantastic
Location was the best in Chicago with a park next door for the dog, easy walking on Michigan Ave and accessible to the best restaurants."
The Drake Hotel,"Wonderful The staff were very friendly - especially Chris. Everytime you entered and left the hotel he made you feel so incredibly welcome. He was polite, friendly and an all round great guy! A kettle in the room instead of just a coffee machine would have been perfect. Other than that there was not 1 thing I didn’t like!"
The Drake Hotel,If they could have turned on the heat the stay would have been flawless Beautiful. Cold rooms. No heat
The Drake Hotel,"We'll be back View was great, so were the beds. And service in Coq d'Or was great."
The Drake Hotel,"A perfect stay in an iconic hotel in an iconic city Location to Michigan Avenue and shops with a view over the lake. Mid way between Soldier Field and Wrigley Field. Brilliant location for food too. Nothing, a fantastic stay at a iconic hotel"
The Drake Hotel,"Wonderful Staff, location, ambiance Nothing"
The Drake Hotel,"My room was OK, although very small and no view, which was mainly because I opted for a lower priced room. Location and style."
The Drake Hotel,Would definitely stay again Location and main common area just gorgeous. They need to up keep their elevators and work on certain room upgrades. 😘 Above
Sophy Hyde Park,"I’m glad there is a handsome hotel in Hyde Park. Location and decor. No hand held shower, no shoe horn."
Sophy Hyde Park,"This stay was incredible. Loved the size of the room, the decor throughout the hotel, the record player, the staff, the cleanliness and early check-in. There was nothing I didn’t like."
Sophy Hyde Park,Wonderful Unique Style
Sophy Hyde Park,Great Hotel - Service Thinking was missing of staff Great and comfortable room. Staff was super tired and almost annoyed that guests arrive at 11pm. For this price level i expect more professional service.
Sophy Hyde Park,Exceptional The room and atmosphere Parking
Sophy Hyde Park,Very nice Decor Coffee maker did not work
Sophy Hyde Park,Exceptional Convenient location. Staff was very friendly. Room was beautiful and comfortable. Everything was very clean Nothing
Sophy Hyde Park,Relax and comfortable Polite and helpful stall always wearing a smile on their face The boxed water tastes wired. Also the bottles of shampoo and conditioner are too high up for Asian and younger people.
Sophy Hyde Park,"Wonderful Stylish interior design, polite and helpful staff, quality bath room amenities High price"
